restaurant_lat,restaurant_lon,customer_lat,customer_lon,distance_km,order_hour,day_of_week,weather,traffic_level,prep_time_min,rider_availability,order_size,historical_avg_delivery_min,delivery_time_min
17.390779,78.532032,17.368661,78.488566,5.227,9,5,Clear,Medium,19.5,High,Medium,41.1,34.9
17.349568,78.413163,17.309808,78.433017,4.898,13,3,Cloudy,High,28.3,Medium,Large,25.2,61.1
17.347332,78.488317,17.288233,78.432082,8.878,19,5,Cloudy,Medium,23.5,High,Large,49.6,56.3
17.449203,78.411311,17.403796,78.464125,7.542,20,5,Rainy,Low,10.1,High,Small,46.8,42.8
17.463314,78.527642,17.493418,78.580429,6.523,14,4,Clear,High,6.6,Medium,Small,34.0,42.8
17.321056,78.432151,17.314446,78.383208,5.247,3,2,Cloudy,Low,22.6,Low,Large,42.7,52.6
17.313312,78.425178,17.277159,78.431284,4.072,9,2,Rainy,Medium,17.9,High,Medium,44.7,40.5
17.418887,78.532814,17.47085,78.568501,6.908,6,3,Rainy,High,13.2,Medium,Medium,31.5,51.7
17.329235,78.517348,17.363739,78.513097,3.863,16,5,Clear,Low,9.6,High,Small,41.7,20.8
17.464933,78.543283,17.418657,78.540735,5.153,5,4,Stormy,Low,8.2,Medium,Small,28.6,30.9
17.362067,78.363298,17.334342,78.419722,6.736,0,1,Clear,High,7.7,Medium,Small,44.1,45.9
17.328774,78.398668,17.370707,78.366329,5.79,21,1,Rainy,Low,6.1,High,Small,50.9,34.9
17.484194,78.410172,17.507286,78.413329,2.589,2,2,Clear,Medium,14.8,Medium,Medium,27.6,22.2
17.333106,78.43487,17.386572,78.388667,7.706,18,4,Stormy,Low,16.7,Medium,Medium,53.1,49.7
17.356944,78.444626,17.306094,78.420919,6.189,22,5,Rainy,Medium,5.9,Medium,Small,29.9,41.3
17.330723,78.408294,17.363772,78.450403,5.786,20,1,Rainy,High,11.7,High,Small,39.1,41.4
17.323098,78.50809,17.272267,78.534064,6.289,11,5,Clear,High,19.6,Medium,Medium,34.6,54.4
17.30423,78.394649,17.284629,78.408089,2.605,13,4,Rainy,Medium,16.0,Low,Medium,29.4,44.5
17.311079,78.489303,17.341159,78.44297,5.948,17,1,Clear,Medium,19.2,Medium,Medium,36.3,43.1
17.334928,78.520354,17.360249,78.562437,5.28,5,1,Cloudy,Low,8.8,Medium,Small,36.3,29.1
17.310676,78.47074,17.250931,78.446513,7.124,10,1,Stormy,Medium,10.9,Low,Medium,54.1,56.0
17.418229,78.420832,17.382462,78.42503,4.002,9,5,Rainy,High,19.7,High,Medium,42.2,49.4
17.436143,78.387578,17.469572,78.355595,5.033,6,1,Cloudy,High,7.3,High,Small,33.8,33.5
17.378726,78.376869,17.333864,78.379358,4.995,13,1,Clear,Medium,24.7,High,Large,27.7,56.6
17.363598,78.498835,17.342764,78.506292,2.448,10,2,Cloudy,Low,28.4,Medium,Large,46.6,53.5
17.400905,78.443826,17.362972,78.424683,4.682,0,4,Clear,Medium,11.0,Medium,Medium,53.5,34.3
17.475001,78.359264,17.428376,78.359975,5.185,2,3,Clear,High,16.4,High,Medium,26.2,39.4
17.470226,78.546768,17.510621,78.535494,4.648,15,4,Stormy,Medium,19.3,Medium,Medium,54.3,47.9
17.308695,78.484261,17.256056,78.50796,6.371,13,2,Cloudy,Medium,21.8,Medium,Large,26.7,53.6
17.3363,78.518837,17.340626,78.524103,0.738,20,2,Clear,Medium,9.0,Medium,Small,38.7,20.1
17.347349,78.437638,17.370469,78.483007,5.458,1,4,Cloudy,Low,11.9,High,Small,47.9,29.6
17.349878,78.541088,17.296788,78.487045,8.232,7,4,Clear,Medium,14.8,High,Medium,54.4,44.2
17.414247,78.389905,17.430258,78.333102,6.284,9,5,Clear,Low,9.9,High,Small,27.5,21.4
17.383252,78.387027,17.36334,78.349653,4.542,16,5,Rainy,Low,22.1,High,Large,50.7,49.7
17.309851,78.528067,17.349876,78.482296,6.589,10,2,Clear,Low,29.1,Medium,Large,35.8,47.0
17.374723,78.528343,17.410442,78.531451,3.985,11,0,Clear,Medium,20.9,High,Large,51.6,49.2
17.404751,78.449804,17.440019,78.41382,5.473,22,0,Clear,High,8.8,Medium,Small,54.5,37.8
17.320334,78.375157,17.308174,78.317083,6.311,0,4,Rainy,Low,7.4,Medium,Small,38.7,24.5
17.466692,78.411043,17.505397,78.384958,5.116,21,3,Clear,Medium,22.4,Medium,Large,53.0,49.2
17.310392,78.50083,17.32599,78.501935,1.738,6,2,Clear,High,14.5,Low,Medium,40.2,30.9
17.484968,78.519198,17.47041,78.544909,3.171,0,5,Stormy,High,13.6,Medium,Medium,35.9,39.8
17.319823,78.419531,17.269503,78.412138,5.65,12,4,Cloudy,Medium,10.0,Medium,Medium,36.5,40.6
17.468715,78.362247,17.416733,78.417772,8.253,5,6,Clear,Medium,26.6,Low,Large,29.8,59.5
17.480531,78.483145,17.450699,78.44708,5.063,17,6,Rainy,Low,10.5,Medium,Medium,44.5,37.8
17.495914,78.497899,17.471864,78.499587,2.68,18,5,Cloudy,High,12.3,Low,Medium,37.6,46.9
17.460405,78.434803,17.511709,78.405185,6.512,9,4,Rainy,Medium,15.1,High,Medium,40.6,43.1
17.455896,78.46662,17.515888,78.50342,7.729,18,6,Clear,Medium,13.6,Low,Medium,54.4,49.5
17.428497,78.547474,17.385738,78.510005,6.198,4,1,Clear,Low,18.2,Medium,Medium,42.3,39.3
17.455799,78.399,17.508931,78.454392,8.332,8,6,Clear,Low,13.8,Medium,Medium,36.3,38.3
17.32691,78.464596,17.351695,78.490588,3.9,1,2,Cloudy,Low,19.3,High,Large,41.4,36.8
17.407214,78.472192,17.407047,78.479016,0.724,15,1,Clear,Low,13.2,High,Medium,45.5,31.0
17.402845,78.459821,17.457407,78.463703,6.081,17,3,Cloudy,High,27.0,Medium,Large,45.5,64.4
17.471514,78.523826,17.497158,78.507322,3.346,18,6,Clear,Low,12.0,Medium,Medium,34.3,33.9
17.39256,78.471002,17.403798,78.413525,6.225,8,0,Cloudy,Low,19.3,Medium,Medium,32.9,37.9
17.377018,78.451578,17.342161,78.501393,6.555,20,1,Clear,Medium,19.6,High,Large,43.1,50.7
17.427913,78.374603,17.397246,78.409995,5.072,15,4,Clear,Medium,5.1,Medium,Small,50.4,28.6
17.353293,78.490642,17.402673,78.446825,7.195,13,4,Cloudy,Medium,5.5,High,Small,27.7,33.6
17.327954,78.376421,17.293758,78.331071,6.135,5,4,Rainy,Low,7.1,High,Small,36.4,28.4
17.395575,78.355314,17.339452,78.332286,6.702,20,6,Stormy,High,19.9,High,Medium,33.3,63.1
17.383378,78.447706,17.355325,78.479283,4.578,18,5,Clear,High,10.7,Medium,Medium,43.2,45.4
17.346514,78.464489,17.344181,78.464869,0.263,21,5,Cloudy,Medium,19.2,Low,Medium,48.6,47.1
17.373502,78.549811,17.359338,78.568316,2.517,8,0,Clear,Low,14.2,Medium,Medium,44.7,29.6
17.373278,78.492465,17.425575,78.433209,8.564,13,2,Cloudy,Medium,28.5,Medium,Large,31.4,61.5
17.365499,78.519718,17.355728,78.570563,5.504,1,4,Clear,High,7.5,Medium,Small,43.9,39.6
17.375893,78.419278,17.422579,78.37916,6.713,14,5,Rainy,Low,13.1,Medium,Medium,48.0,50.1
17.437149,78.451783,17.448508,78.430051,2.629,12,2,Stormy,Medium,10.8,Medium,Medium,36.1,40.1
17.359375,78.544854,17.36227,78.598512,5.704,19,4,Clear,Low,27.2,High,Large,41.5,48.1
17.489772,78.433478,17.448995,78.461425,5.417,17,1,Clear,Low,7.1,Low,Small,28.9,19.6
17.48327,78.511458,17.455793,78.512786,3.058,23,6,Cloudy,Medium,5.9,Low,Small,34.5,28.8
17.396182,78.455198,17.440242,78.498748,6.734,22,3,Cloudy,Medium,11.4,Low,Small,44.6,51.1
17.365672,78.394792,17.399267,78.342144,6.721,4,0,Rainy,Medium,5.8,Medium,Small,41.8,36.6
17.407087,78.466084,17.400778,78.415239,5.44,23,4,Clear,Medium,17.6,Medium,Medium,54.6,32.3
17.469712,78.393612,17.518795,78.352232,7.003,0,1,Clear,Low,14.8,Medium,Medium,37.2,39.0
17.430517,78.350605,17.468819,78.322354,5.208,10,3,Cloudy,Low,10.9,Medium,Medium,49.0,32.2
17.460878,78.397179,17.414328,78.422263,5.82,22,2,Cloudy,Low,21.5,Medium,Large,54.8,45.0
17.406544,78.388629,17.419256,78.392519,1.472,14,5,Cloudy,Medium,16.7,Low,Medium,37.5,33.7
17.426584,78.424184,17.462445,78.41531,4.097,23,5,Clear,Low,20.0,Medium,Medium,28.6,39.3
17.357631,78.527719,17.394632,78.56163,5.466,13,1,Clear,Medium,5.7,High,Small,54.2,30.2
17.446979,78.427571,17.39794,78.40563,5.929,16,2,Clear,High,23.2,Medium,Large,28.9,56.4
17.340481,78.519038,17.307434,78.469292,6.433,12,2,Rainy,High,18.8,Medium,Medium,40.3,60.3
17.43896,78.461123,17.428524,78.448735,1.753,22,5,Cloudy,High,27.1,Medium,Large,29.7,48.3
17.472144,78.351523,17.44234,78.383492,4.742,2,1,Clear,Medium,15.7,Medium,Medium,54.5,38.0
17.326421,78.387747,17.279493,78.384638,5.229,9,4,Clear,High,13.3,Low,Medium,25.9,44.1
17.422876,78.536256,17.438332,78.593513,6.313,16,0,Rainy,High,16.8,High,Medium,26.0,50.4
17.319019,78.470835,17.319916,78.51357,4.538,11,6,Cloudy,Medium,20.1,Medium,Large,35.1,43.0
17.445143,78.535909,17.403742,78.570824,5.909,23,2,Rainy,Medium,11.2,High,Small,50.8,32.7
17.316899,78.412024,17.327264,78.444806,3.666,13,1,Stormy,Low,21.7,Low,Large,26.3,52.7
17.487188,78.493312,17.43463,78.503047,5.935,3,5,Clear,High,7.2,Medium,Small,25.3,36.8
17.327482,78.504405,17.313447,78.552543,5.343,14,4,Stormy,Medium,8.3,Medium,Small,26.8,49.2
17.491776,78.54514,17.526878,78.555925,4.067,7,3,Clear,Low,11.7,Low,Small,41.0,25.4
17.460177,78.353635,17.506983,78.33834,5.452,11,6,Cloudy,High,19.8,High,Medium,43.0,58.7
17.418736,78.540447,17.388165,78.503956,5.152,1,2,Cloudy,High,19.8,Medium,Medium,37.3,46.2
17.456525,78.428318,17.499666,78.465889,6.236,20,3,Cloudy,Medium,19.5,High,Large,42.4,52.2
17.459023,78.517598,17.506034,78.502135,5.479,9,3,Cloudy,Medium,15.3,Medium,Medium,28.1,40.9
17.489205,78.458943,17.502031,78.493851,3.967,19,1,Clear,Low,13.0,Low,Medium,28.9,34.3
17.350677,78.46293,17.408538,78.52089,8.901,11,2,Cloudy,High,19.7,High,Medium,46.7,65.2
17.418015,78.421876,17.387556,78.40972,3.624,22,4,Clear,High,11.2,Medium,Medium,39.9,30.7
17.31901,78.515695,17.267287,78.496583,6.099,8,0,Clear,Medium,17.8,Medium,Medium,52.2,45.5
17.423233,78.402803,17.464446,78.363214,6.216,2,5,Cloudy,Medium,9.2,High,Small,42.7,29.8
17.334258,78.448448,17.33317,78.44549,0.336,11,4,Cloudy,Low,16.5,Medium,Medium,43.3,24.6
17.41299,78.462035,17.394565,78.480517,2.836,0,4,Clear,Medium,16.3,Medium,Medium,32.2,33.0
17.414486,78.498504,17.361114,78.476039,6.396,19,5,Clear,Medium,22.7,High,Large,51.2,49.8
17.393197,78.444327,17.340952,78.442607,5.812,22,3,Stormy,High,15.2,Medium,Medium,51.0,56.5
17.404526,78.486057,17.355412,78.490505,5.482,5,5,Cloudy,Medium,11.0,Medium,Small,25.4,27.8
17.452785,78.447059,17.414822,78.420087,5.1,1,5,Cloudy,Low,19.5,High,Medium,42.8,35.3
17.459849,78.481864,17.516297,78.424686,8.728,18,1,Clear,Low,14.1,High,Medium,51.1,37.4
17.398431,78.484829,17.372199,78.450704,4.65,16,1,Cloudy,High,8.8,Medium,Small,48.7,32.4
17.419919,78.491888,17.457964,78.528266,5.726,19,3,Rainy,High,11.8,High,Medium,35.1,48.5
17.486247,78.51466,17.428577,78.488027,7.007,13,0,Clear,High,7.6,High,Small,36.7,42.8
17.323947,78.458145,17.302565,78.399803,6.634,13,3,Cloudy,Medium,19.2,Medium,Medium,33.7,47.1
17.323421,78.388656,17.372164,78.379649,5.504,6,6,Clear,Medium,15.3,Medium,Medium,49.9,41.4
17.317542,78.485928,17.279747,78.507825,4.803,7,5,Clear,Medium,12.0,Low,Small,34.1,35.9
17.431573,78.365424,17.405655,78.395713,4.316,15,5,Cloudy,Low,14.6,Low,Medium,48.2,38.6
17.383722,78.393791,17.422903,78.383459,4.493,22,1,Cloudy,Low,14.7,Low,Medium,52.0,38.7
17.454864,78.508432,17.409431,78.517055,5.134,7,5,Cloudy,Medium,28.6,Medium,Large,45.7,57.7
17.434246,78.437014,17.380628,78.466475,6.732,8,0,Cloudy,Medium,15.6,Low,Medium,33.7,34.7
17.366728,78.449609,17.422645,78.496318,7.951,14,2,Cloudy,Medium,16.2,Low,Medium,36.2,50.3
17.479673,78.547479,17.468248,78.564267,2.187,1,6,Cloudy,Medium,6.0,Medium,Small,51.5,26.1
17.452506,78.397034,17.471451,78.419938,3.216,15,5,Clear,Medium,14.5,Medium,Medium,52.4,33.8
17.354107,78.353911,17.309361,78.305752,7.134,3,1,Clear,High,16.5,High,Medium,41.9,49.2
17.372838,78.372275,17.33926,78.362729,3.869,16,3,Clear,High,25.4,Medium,Large,39.9,46.1
17.362888,78.3989,17.358086,78.445575,4.982,21,6,Stormy,Medium,10.9,High,Medium,41.7,43.1
17.331522,78.495184,17.352541,78.45447,4.913,21,3,Clear,Low,6.6,Low,Small,42.5,32.4
17.329557,78.505164,17.304746,78.48236,3.67,3,4,Clear,Low,11.3,Medium,Medium,39.6,23.0
17.487225,78.463098,17.533382,78.484453,5.61,14,2,Cloudy,Medium,14.9,High,Medium,32.0,38.6
17.387581,78.401009,17.421318,78.449258,6.347,10,3,Rainy,Low,27.9,Medium,Large,46.6,51.6
17.376664,78.454348,17.382851,78.401433,5.657,11,3,Rainy,High,9.8,Medium,Small,46.0,49.8
17.445937,78.352992,17.441042,78.397451,4.748,16,1,Rainy,Medium,17.9,High,Medium,27.2,38.4
17.410599,78.48636,17.424944,78.452799,3.902,23,6,Clear,Medium,25.3,Medium,Large,27.0,45.6
17.487228,78.47286,17.515028,78.516162,5.536,13,6,Clear,Medium,13.1,High,Medium,40.2,39.4
17.45606,78.354359,17.412254,78.401068,6.948,13,0,Rainy,Low,11.9,Medium,Medium,43.2,36.5
17.395874,78.513402,17.438191,78.54646,5.869,15,1,Rainy,High,15.2,Medium,Medium,51.6,56.4
17.375272,78.502685,17.374,78.553543,5.399,12,4,Stormy,Medium,8.3,Medium,Small,31.8,36.0
17.497326,78.411645,17.549568,78.466984,8.257,8,2,Rainy,Medium,19.2,Low,Medium,38.0,52.3
17.443552,78.477075,17.498217,78.528098,8.138,19,4,Clear,High,12.4,Low,Medium,34.3,64.5
17.490239,78.470299,17.433925,78.471874,6.264,15,0,Clear,Medium,9.4,Medium,Small,54.5,31.5
17.323696,78.378636,17.309833,78.374277,1.609,13,5,Cloudy,Medium,19.7,High,Large,44.9,42.0
17.470107,78.388652,17.473254,78.341277,5.037,0,0,Cloudy,Medium,26.5,Medium,Large,42.5,55.0
17.427415,78.486641,17.432166,78.452572,3.653,6,1,Clear,High,12.6,High,Medium,27.0,35.2
17.324384,78.53671,17.363072,78.554994,4.719,6,5,Cloudy,High,7.9,High,Small,45.8,32.5
17.417652,78.465257,17.374584,78.420538,6.742,15,2,Stormy,Low,13.8,Medium,Medium,36.2,39.3
17.437219,78.463563,17.451917,78.516648,5.864,2,1,Clear,Medium,22.9,Medium,Large,44.1,45.2
17.302461,78.479336,17.355572,78.446582,6.853,9,6,Clear,Medium,21.0,High,Large,27.3,47.2
17.390864,78.438116,17.450467,78.388667,8.453,10,4,Clear,Low,7.9,Medium,Small,42.0,34.4
17.46508,78.360834,17.40629,78.329064,7.355,17,2,Clear,High,11.6,High,Medium,30.8,46.0
17.359072,78.429301,17.41578,78.37517,8.53,3,5,Rainy,Medium,7.1,High,Small,53.4,39.9
17.39171,78.53005,17.346375,78.489981,6.595,14,0,Rainy,Medium,10.9,Medium,Medium,29.1,42.9
17.388463,78.510989,17.392897,78.521511,1.221,13,3,Clear,Low,7.5,Medium,Small,32.6,18.2
17.360385,78.535485,17.32995,78.510184,4.32,17,1,Rainy,Low,23.8,Low,Large,37.6,53.1
17.483688,78.380566,17.496455,78.416706,4.087,4,4,Cloudy,Medium,14.8,Medium,Medium,39.4,28.6
17.456259,78.451192,17.400702,78.43976,6.296,14,1,Cloudy,Low,11.2,Low,Small,51.6,40.1
17.322118,78.466946,17.290718,78.492621,4.43,9,1,Cloudy,High,14.8,Medium,Medium,50.7,43.6
17.499407,78.391985,17.475476,78.41698,3.756,6,1,Rainy,Medium,18.6,High,Medium,31.1,40.9
17.47584,78.390194,17.525713,78.346487,7.228,1,5,Clear,Low,24.6,Low,Large,40.8,56.3
17.356782,78.506407,17.366817,78.453196,5.756,9,6,Cloudy,Medium,15.1,Medium,Medium,50.9,39.1
17.467379,78.48437,17.492364,78.52541,5.164,10,1,Cloudy,High,10.7,Medium,Small,40.7,36.0
17.321284,78.479438,17.342406,78.50354,3.473,1,1,Rainy,Medium,18.1,Medium,Medium,34.0,35.4
17.499821,78.403397,17.486896,78.364395,4.379,19,4,Rainy,Medium,26.3,Low,Large,39.0,66.8
17.433137,78.451354,17.374819,78.472953,6.878,16,4,Stormy,Medium,15.4,Low,Medium,29.3,50.8
17.430025,78.354614,17.382867,78.33415,5.675,7,5,Clear,Medium,26.0,Medium,Large,39.4,52.6
17.318088,78.375989,17.313145,78.3228,5.673,1,5,Cloudy,Medium,10.6,Medium,Small,40.9,34.2
17.479407,78.45365,17.532362,78.421102,6.825,16,5,Clear,Low,7.2,Medium,Small,31.3,24.8
17.3058,78.411934,17.275651,78.442631,4.675,0,0,Cloudy,Medium,27.5,High,Large,35.6,48.1
17.348166,78.543134,17.371964,78.530021,2.99,10,0,Rainy,Low,10.0,Medium,Medium,33.5,23.6
17.328604,78.444297,17.367796,78.44968,4.395,4,1,Cloudy,Medium,19.8,Low,Large,53.8,51.1
17.455354,78.366713,17.504168,78.323098,7.132,5,2,Clear,High,25.2,Medium,Large,26.4,62.1
17.339641,78.353568,17.314859,78.304688,5.875,18,5,Cloudy,Medium,15.6,Medium,Medium,47.8,48.5
17.482128,78.495052,17.533882,78.463762,6.643,7,5,Clear,Medium,14.5,Medium,Medium,31.3,35.6
17.431254,78.384301,17.444212,78.381006,1.483,5,5,Clear,Medium,18.8,Medium,Medium,36.1,31.6
17.307233,78.387562,17.308241,78.429201,4.422,7,5,Rainy,Low,10.5,Low,Medium,45.8,44.7
17.301086,78.434761,17.334493,78.466368,5.006,3,2,Rainy,Medium,18.5,Medium,Medium,50.9,41.6
17.310332,78.402812,17.278977,78.36202,5.56,17,4,Clear,Medium,29.5,Medium,Large,25.7,43.8
17.421185,78.473315,17.458695,78.421892,6.867,11,0,Cloudy,Low,16.0,High,Medium,28.5,35.9
17.460296,78.447139,17.478292,78.414199,4.026,4,0,Cloudy,Medium,11.1,Medium,Small,36.1,36.0
17.347711,78.37229,17.383634,78.41457,6.007,7,5,Clear,Medium,10.8,High,Small,40.0,34.1
17.469882,78.506948,17.512568,78.50885,4.751,23,2,Cloudy,High,12.0,Medium,Medium,54.1,40.4
17.311446,78.435172,17.325528,78.472,4.211,13,5,Clear,Medium,15.8,Medium,Medium,41.5,47.2
17.460193,78.472167,17.404601,78.456517,6.401,16,6,Rainy,Medium,13.5,Low,Medium,42.0,52.5
17.485559,78.350788,17.461289,78.361642,2.934,20,4,Rainy,High,12.6,Low,Medium,50.9,49.9
17.454422,78.47528,17.499784,78.486648,5.186,9,0,Clear,Low,18.0,Medium,Large,41.0,38.9
17.439624,78.40657,17.454859,78.421777,2.339,8,4,Clear,Medium,15.4,Medium,Medium,32.7,29.9
17.467596,78.448874,17.514403,78.445292,5.219,23,5,Clear,Medium,24.9,Medium,Large,31.1,50.3
17.30803,78.409544,17.294174,78.378253,3.662,13,1,Stormy,Low,16.4,Low,Medium,39.6,49.8
17.340356,78.549252,17.340924,78.54067,0.913,5,2,Rainy,High,29.5,Low,Large,34.1,51.2
17.324985,78.396168,17.368496,78.453139,7.744,20,4,Rainy,High,19.1,Medium,Medium,32.5,66.0
17.400906,78.532572,17.43235,78.505225,4.543,18,5,Cloudy,Medium,11.4,High,Medium,37.6,37.3
17.449038,78.533593,17.434338,78.560573,3.296,9,1,Rainy,Medium,6.8,Medium,Small,33.9,24.7
17.426002,78.4342,17.368718,78.487568,8.523,6,0,Cloudy,Medium,14.6,High,Medium,40.3,42.6
17.470226,78.410801,17.515867,78.418751,5.145,15,4,Clear,Low,11.1,High,Small,52.6,25.5
17.331043,78.426207,17.365405,78.424927,3.823,13,0,Cloudy,High,16.4,Low,Medium,38.6,47.1
17.446924,78.547868,17.440824,78.502368,4.874,5,3,Cloudy,Medium,15.4,High,Medium,30.7,37.0
17.338608,78.473759,17.344157,78.504151,3.284,1,2,Clear,Medium,25.5,High,Large,38.0,39.7
17.354152,78.458956,17.318669,78.508335,6.56,19,3,Clear,High,11.7,Low,Medium,45.4,50.4
17.441981,78.357184,17.431433,78.414866,6.231,20,6,Clear,Medium,19.9,High,Medium,51.1,44.4
17.496041,78.519569,17.455624,78.483768,5.883,21,6,Cloudy,Low,8.4,Medium,Small,44.2,31.2
17.422309,78.366761,17.387577,78.417168,6.597,8,4,Clear,Low,6.0,Low,Small,42.4,26.1
17.3109,78.359394,17.352464,78.343827,4.908,16,2,Clear,High,19.7,Medium,Medium,38.9,44.0
17.423262,78.404972,17.406758,78.41927,2.381,14,4,Cloudy,Medium,7.3,High,Small,41.7,28.3
17.30847,78.445158,17.346237,78.411996,5.48,6,0,Cloudy,Medium,7.4,Medium,Small,49.6,28.8
17.476829,78.529058,17.473697,78.498865,3.221,22,6,Clear,Medium,21.6,High,Large,34.2,35.7
17.441916,78.508016,17.390409,78.522291,5.924,8,6,Stormy,Medium,6.5,High,Small,47.0,44.2
17.334626,78.389526,17.318009,78.387706,1.858,0,2,Cloudy,Medium,12.8,Medium,Medium,46.7,24.9
17.318344,78.424416,17.277337,78.480144,7.47,3,0,Clear,High,11.9,Medium,Medium,46.6,44.7
17.336707,78.506048,17.359936,78.477784,3.959,23,5,Clear,Medium,9.2,High,Small,42.7,26.1
17.496005,78.455418,17.545373,78.500783,7.299,1,0,Clear,Low,10.0,Medium,Small,28.6,22.8
17.391712,78.384898,17.423281,78.380155,3.546,12,0,Clear,High,10.5,High,Small,52.9,33.2
17.456816,78.429211,17.490229,78.385358,5.953,11,0,Rainy,Low,7.7,Medium,Small,54.5,37.0
17.427282,78.475187,17.470706,78.443882,5.86,18,1,Rainy,High,25.9,High,Large,51.8,64.4
17.414483,78.544645,17.447682,78.575329,4.922,19,6,Cloudy,High,27.2,Low,Large,52.5,70.2
17.329026,78.482362,17.337255,78.521558,4.26,11,3,Clear,High,22.4,High,Large,51.0,50.6
17.489205,78.353239,17.514918,78.297987,6.52,15,1,Clear,Low,15.6,High,Medium,31.9,36.0
17.360269,78.491002,17.350183,78.480205,1.603,19,6,Rainy,Low,11.8,Medium,Small,29.9,30.8
17.415603,78.400173,17.364098,78.399474,5.728,19,2,Rainy,Low,15.0,Medium,Medium,28.0,40.6
17.439955,78.522432,17.464625,78.536236,3.109,21,4,Cloudy,Medium,5.9,Low,Small,27.7,27.5
17.429847,78.426778,17.456446,78.444852,3.525,16,3,Rainy,High,11.5,High,Small,47.5,35.7
17.488119,78.389923,17.454966,78.42959,5.594,9,0,Clear,Medium,12.9,Low,Medium,34.1,44.7
17.329688,78.443589,17.384161,78.416396,6.71,13,4,Cloudy,Low,9.2,High,Small,34.9,26.4
17.401671,78.40104,17.347972,78.354471,7.751,17,6,Clear,Low,11.7,Medium,Small,47.6,36.2
17.380807,78.397164,17.409122,78.359543,5.084,7,6,Cloudy,Medium,15.3,Medium,Medium,30.7,35.2
17.394834,78.464652,17.451051,78.517074,8.367,23,5,Cloudy,Low,16.2,Medium,Medium,42.6,45.4
17.323844,78.503469,17.300941,78.509071,2.615,10,4,Cloudy,High,19.8,Low,Medium,44.5,43.3
17.326819,78.516991,17.376315,78.483282,6.564,18,5,Rainy,Low,7.4,High,Small,34.8,35.4
17.355615,78.429534,17.394787,78.463838,5.677,12,6,Clear,Medium,9.7,Medium,Small,39.4,37.7
17.360941,78.363361,17.390234,78.373802,3.441,22,3,Clear,High,11.6,High,Small,39.4,24.9
17.385581,78.446795,17.440036,78.430874,6.286,16,6,Cloudy,Medium,5.4,High,Small,43.6,34.9
17.422198,78.436756,17.440684,78.378953,6.468,17,2,Cloudy,High,14.9,Medium,Medium,40.9,45.8
17.426926,78.389396,17.426312,78.42333,3.601,18,2,Stormy,High,10.6,Low,Small,36.0,51.5
17.382362,78.529229,17.403444,78.555322,3.628,7,0,Rainy,Low,11.1,Medium,Small,51.7,34.7
17.381757,78.54483,17.371175,78.516282,3.25,8,3,Cloudy,Low,18.1,Medium,Medium,48.8,34.9
17.343526,78.360349,17.322512,78.332224,3.791,19,4,Cloudy,High,16.2,Low,Medium,43.5,53.4
17.417661,78.509149,17.367531,78.481728,6.288,11,2,Cloudy,Medium,17.9,Medium,Medium,39.3,48.1
17.363408,78.479143,17.348769,78.499594,2.713,15,0,Clear,High,7.5,Medium,Small,39.2,25.7
17.307212,78.402287,17.343595,78.377589,4.821,12,3,Clear,Low,9.1,Low,Small,38.8,37.1
17.38368,78.477031,17.437132,78.454275,6.415,0,4,Clear,High,5.9,Medium,Small,44.2,37.7
17.394827,78.375729,17.451845,78.360923,6.532,11,0,Clear,High,23.9,Medium,Large,48.5,65.0
17.345119,78.363881,17.309902,78.421505,7.263,4,3,Rainy,Low,14.6,Medium,Medium,32.8,43.6
17.414492,78.548698,17.423063,78.54391,1.08,2,2,Cloudy,Low,7.1,Medium,Small,45.4,16.3
17.413154,78.477274,17.422244,78.462559,1.86,6,4,Rainy,Medium,11.2,Medium,Medium,44.1,30.3
17.4404,78.400645,17.401526,78.397047,4.339,7,0,Rainy,Medium,28.0,High,Large,38.0,45.6
17.42959,78.440007,17.439385,78.466311,2.996,17,5,Rainy,Low,5.0,Medium,Small,28.4,25.4
17.430487,78.540018,17.414018,78.586061,5.217,6,2,Rainy,Low,11.7,Low,Medium,42.8,41.4
17.363243,78.437745,17.416332,78.496641,8.597,19,2,Clear,High,17.9,Low,Medium,26.2,72.1
17.457486,78.530089,17.428111,78.528417,3.271,5,0,Clear,Low,19.2,Low,Medium,53.9,39.9
17.409829,78.523762,17.450024,78.518979,4.498,19,3,Rainy,High,9.3,High,Small,43.5,35.3
17.386284,78.418831,17.433906,78.398469,5.719,12,2,Clear,Low,5.5,Medium,Small,31.6,25.9
17.425202,78.489202,17.453507,78.522693,4.746,1,0,Clear,High,18.6,Medium,Medium,46.6,52.6
17.372131,78.4821,17.337893,78.50077,4.292,2,4,Stormy,Low,19.8,Medium,Medium,42.2,38.8
17.402548,78.504242,17.373792,78.487846,3.64,1,2,Rainy,Low,18.4,Medium,Medium,42.4,38.3
17.447341,78.423186,17.503875,78.425411,6.291,9,2,Clear,High,13.5,Medium,Medium,41.3,41.0
17.477281,78.360447,17.42638,78.325146,6.787,7,0,Rainy,Low,29.7,Medium,Large,48.3,57.5
17.484211,78.384208,17.438262,78.407487,5.675,1,4,Rainy,Medium,13.0,Medium,Medium,47.0,39.3
